id,lama hukuman (bulan)
doc_9175,22
doc_4176,7
doc_13845,1
doc_10459,54
doc_20090,30
doc_13383,6
doc_16646,10
doc_11530,12
doc_23243,24
doc_5498,180
doc_3876,48
doc_3627,16
doc_18564,24
doc_16830,15
doc_6753,114
doc_5112,28
doc_14158,10
doc_16013,36
doc_3556,22
doc_10387,30
doc_19344,90
doc_11060,18
doc_2527,18
doc_15033,14
doc_17622,12
doc_19543,36
doc_1169,78
doc_16137,22
doc_7893,6
doc_3150,6
doc_12007,4
doc_13440,5
doc_1468,12
doc_8155,16
doc_21262,27
doc_13834,54
doc_12154,18
doc_16837,5
doc_21884,108
doc_4138,10
doc_19697,108
doc_4151,30
doc_6469,28
doc_14018,48
doc_16964,96
doc_6572,13
doc_15367,1
doc_20342,10
doc_19683,18
doc_15156,60
doc_13780,27
doc_868,12
doc_22994,6
doc_20284,27
doc_403,18
doc_4429,96
doc_3058,3
doc_21666,7
doc_7061,24
doc_16549,15
doc_14864,9
doc_10391,16
doc_11348,66
doc_12213,12
doc_3318,96
doc_12119,90
doc_7866,10
doc_12127,42
doc_6852,10
doc_19693,78
doc_22086,30
doc_6998,24
doc_22743,18
doc_707,20
doc_3492,10
doc_15340,54
doc_4574,10
doc_13248,132
doc_15824,10
doc_19671,6
doc_7055,3
doc_5581,84
doc_3152,14
doc_6618,8
doc_11992,34
doc_4023,20
doc_18245,18
doc_2608,66
doc_11631,10
doc_9119,72
doc_9183,24
doc_2430,12
doc_16631,10
doc_3816,15
doc_17726,10
doc_21220,66
doc_836,3
doc_13257,26
doc_19384,20
doc_8625,48
doc_1174,6
doc_17820,5
doc_8103,60
doc_16118,36
doc_8099,30
doc_4952,19
doc_15195,30
doc_16635,72
doc_23432,72
doc_17428,18
doc_7796,7
doc_21897,12
doc_3408,7
doc_18165,12
doc_15785,3
doc_8964,10
doc_1998,14
doc_20558,24
doc_20404,5
doc_5630,84
doc_4003,51
doc_19230,108
doc_4754,84
doc_22509,60
doc_16957,32
doc_3682,8
doc_7449,72
doc_17437,60
doc_13136,32
doc_3986,14
doc_18947,24
doc_9206,18
doc_18687,48
doc_4278,66
doc_3667,48
doc_8413,8
doc_19750,7
doc_6521,36
doc_21738,12
doc_15465,72
doc_11832,24
doc_16929,84
doc_1205,2
doc_2884,12
doc_8614,48
doc_9258,3
doc_7243,14
doc_2638,60
doc_22103,2
doc_878,12
doc_23381,72
doc_4380,63
doc_11958,120
doc_3909,18
doc_10764,60
doc_7689,50
doc_22034,30
doc_8076,12
doc_14636,12
doc_13162,36
doc_6480,20
doc_4712,2
doc_17262,72
doc_12477,10
doc_990,20
doc_2683,66
doc_9703,84
doc_17838,12
doc_11197,4
doc_7788,84
doc_16100,3
doc_3824,16
doc_8447,18
doc_18240,6
doc_5160,16
doc_21544,66
doc_17144,16
doc_655,10
doc_5813,90
doc_2893,36
doc_16180,30
doc_22142,9
doc_5637,4
doc_9613,23
doc_3045,10
doc_21590,18
doc_8446,5
doc_19082,14
doc_6160,8
doc_13516,24
doc_12570,84
doc_6023,66
doc_5093,72
doc_13570,108
doc_11212,72
doc_11222,30
doc_21277,3
doc_21561,24
doc_18928,84
doc_3660,15
doc_3327,18
doc_9466,66
doc_15034,42
doc_2664,30
doc_20178,84
doc_11674,30
doc_23242,48
doc_1928,156
doc_20388,18
doc_14133,19
doc_22199,156
doc_2881,6
doc_13563,48
doc_9495,48
doc_18166,120
doc_20019,28
doc_21076,24
doc_16196,14
doc_4621,5
doc_943,24
doc_22482,8
doc_21667,20
doc_16578,240
doc_16523,30
doc_8369,120
doc_8628,120
doc_16693,60
doc_12157,72
doc_6728,28
doc_18207,36
doc_22226,15
doc_12818,30
doc_18322,12
doc_22330,20
doc_2624,42
doc_8535,51
doc_16616,108
doc_8372,10
doc_17345,4
doc_738,18
doc_18691,60
doc_19115,96
doc_14058,48
doc_14880,2
doc_14250,24
doc_18834,60
doc_9514,30
doc_10188,78
doc_6496,60
doc_756,48
doc_22958,96
doc_19613,72
doc_15803,48
doc_20648,16
doc_22071,168
doc_6201,108
doc_16454,78
doc_8085,96
doc_15048,6
doc_17550,22
doc_5683,18
doc_22715,102
doc_15654,30
doc_23627,30
doc_7558,108
doc_8570,84
doc_9662,24
doc_15735,72
doc_5962,12
doc_21672,20
doc_7869,60
doc_1270,5
doc_13734,72
doc_12698,84
doc_19314,56
doc_6999,108
doc_11284,24
doc_8670,60
doc_22875,12
doc_9046,78
doc_20516,60
doc_23315,24
doc_19904,84
doc_5128,36
doc_9328,36
doc_1546,10
doc_740,48
doc_11573,12
doc_10876,156
doc_1675,54
doc_16122,15
doc_2568,18
doc_6985,24
doc_6796,72
doc_4733,90
doc_774,66
doc_17250,19
doc_8522,12
doc_21337,48
doc_17026,12
doc_19,48
doc_2245,72
doc_3204,84
doc_7289,1
doc_5205,48
doc_13709,72
doc_6924,2
doc_19990,21
doc_11999,24
doc_11198,18
doc_13969,30
doc_20429,84
doc_12922,72
doc_6666,78
doc_3241,18
doc_16930,60
doc_3310,6
doc_10359,18
doc_364,70
doc_11018,48
doc_11790,3
doc_4727,24
doc_8739,34
doc_16856,52
doc_1642,54
doc_22235,96
doc_1173,66
doc_4501,22
doc_13466,18
doc_21987,14
doc_18554,48
doc_3365,12
doc_21619,84
doc_12666,36
doc_1411,5
doc_12480,3
doc_18969,96
doc_6667,20
doc_11333,6
doc_17200,3
doc_14901,4
doc_2132,5
doc_1798,12
doc_15379,36
doc_7728,18
doc_4576,3
doc_5191,120
doc_8168,30
doc_15733,180
doc_12411,8
doc_524,84
doc_3090,5
doc_22417,24
doc_11620,15
doc_1997,3
doc_11820,36
doc_11603,7
doc_2832,60
doc_8270,84
doc_7490,18
doc_19147,144
doc_19418,4
doc_20750,24
doc_1300,36
doc_6274,60
doc_5500,18
doc_6448,6
doc_15614,4
doc_15127,24
doc_10152,9
doc_7068,15
doc_20930,5
doc_18630,30
doc_15117,8
doc_8748,10
doc_5681,32
doc_11550,132
doc_16782,6
doc_1538,12
doc_23588,96
doc_19238,60
doc_5556,72
doc_3011,22
doc_17108,24
doc_16685,30
doc_7329,4
doc_12487,20
doc_4186,228
doc_15147,8
doc_9550,18
doc_11497,20
doc_13648,84
doc_22470,22
doc_20537,5
doc_22560,8
doc_13148,66
doc_4583,114
doc_22579,72
doc_7368,18
doc_10682,108
doc_144,16
doc_18095,14
doc_23317,24
doc_9345,10
doc_14142,18
doc_1213,66
doc_17499,12
doc_9262,12
doc_14087,8
doc_20312,6
doc_5995,54
doc_4273,20
doc_14924,1
doc_17669,90
doc_787,84
doc_11050,78
doc_14786,5
doc_18303,12
doc_15793,12
doc_12380,14
doc_7854,96
doc_22294,48
doc_19668,12
doc_13017,66
doc_14874,60
doc_14260,18
doc_4627,78
doc_17381,48
doc_17648,56
doc_20785,144
doc_155,14
doc_11469,58
doc_21042,60
doc_8056,12
doc_19698,2
doc_8927,24
doc_157,30
doc_3086,12
doc_1553,27
doc_13394,12
doc_557,84
doc_2149,7
doc_11988,48
doc_496,30
doc_20415,8
doc_2322,48
doc_17297,24
doc_152,60
doc_22957,72
doc_20360,3
doc_19845,72
doc_1365,7
doc_15697,1
doc_3721,72
doc_7128,30
doc_9534,51
doc_17273,24
doc_5472,192
doc_19089,8
doc_4824,60
doc_15480,54
doc_12654,84
doc_16728,84
doc_4137,84
doc_12389,4
doc_2122,108
doc_6859,36
doc_993,18
doc_13274,30
doc_15872,60
doc_16150,108
doc_22126,3
doc_15631,1
doc_7367,9
doc_22161,72
doc_3566,12
doc_5841,36
doc_16668,7
doc_22829,20
doc_12862,16
doc_8912,36
doc_4152,20
doc_16076,66
doc_14272,36
doc_14131,10
doc_23283,24
doc_13503,72
doc_10314,78
doc_22326,96
doc_17893,72
doc_13205,4
doc_4322,120
doc_3162,108
doc_2631,4
doc_3175,66
doc_2566,72
doc_22319,42
doc_21712,72
doc_17001,51
doc_3115,168
doc_10834,22
doc_21436,132
doc_13921,96
doc_17790,4
doc_2461,24
doc_14915,156
doc_11811,60
doc_21526,48
doc_8093,10
doc_7799,18
doc_8998,16
doc_12887,1
doc_20861,72
doc_7777,16
doc_14202,60
doc_15490,14
doc_23338,9
doc_3141,60
doc_12473,24
doc_5339,42
doc_17955,17
doc_16932,12
doc_7119,48
doc_6938,156
doc_16411,12
doc_17452,30
doc_3919,18
doc_5530,60
doc_5399,60
doc_11361,42
doc_14381,10
doc_17286,18
doc_19001,15
doc_10741,30
doc_16822,18
doc_8321,30
doc_15700,7
doc_11113,84
doc_5270,12
doc_1862,6
doc_10892,9
doc_23528,60
doc_17489,12
doc_9226,12
doc_2,8
doc_2707,48
doc_13328,1
doc_10692,34
doc_9197,15
doc_6958,42
doc_2156,66
doc_4012,12
doc_535,24
doc_11963,132
doc_5824,18
doc_16970,15
doc_11876,6
doc_12353,17
doc_15324,30
doc_19986,60
doc_18531,4
doc_19537,84
doc_8684,24
doc_9744,18
doc_14261,6
doc_15125,72
doc_9089,90
doc_16563,1
doc_6465,90
doc_21029,24
doc_8108,12
doc_14905,96
doc_1911,72
doc_20189,30
doc_23430,10
doc_17518,15
doc_20325,48
doc_18861,18
doc_1318,63
doc_4369,5
doc_8314,5
doc_18016,24
doc_13855,72
doc_6081,24
doc_2602,27
doc_6569,2
doc_22755,36
doc_12747,30
doc_13277,14
doc_7996,18
doc_9143,30
doc_3769,22
doc_5078,48
doc_22510,84
doc_9600,84
doc_4632,16
doc_241,54
doc_16054,7
doc_15425,60
doc_21774,14
doc_18177,18
doc_11462,96
doc_7466,6
doc_1868,30
doc_19440,12
doc_2522,72
doc_1821,5
doc_2411,30
doc_8244,72
doc_6638,18
doc_16577,30
doc_4566,60
doc_14918,24
doc_13930,18
doc_23540,54
doc_6392,12
doc_2119,36
doc_10051,60
doc_3780,84
doc_22057,84
doc_4962,6
doc_2810,48
doc_499,78
doc_11446,26
doc_919,66
doc_13391,72
doc_13265,60
doc_4285,10
doc_19588,84
doc_229,63
doc_21060,24
doc_2742,66
doc_13330,84
doc_11704,30
doc_14349,60
doc_9272,96
doc_18901,8
doc_11114,30
doc_6002,60
doc_4898,12
doc_5584,56
doc_7868,72
doc_1129,24
doc_22983,28
doc_10401,4
doc_1568,48
doc_10299,12
doc_1707,84
doc_3154,72
doc_10365,64
doc_11524,42
doc_7300,10
doc_20042,10
doc_23213,204
doc_6241,20
doc_9825,1
doc_2926,5
doc_10491,2
doc_23386,84
doc_12445,48
doc_2722,36
doc_7510,72
doc_20747,55
doc_18796,60
doc_20880,20
doc_13800,30
doc_15155,6
doc_19611,10
doc_14784,5
doc_16345,66
doc_10833,72
doc_15750,16
doc_9054,3
doc_1506,48
doc_6055,156
doc_19501,24
doc_4226,60
doc_22349,12
doc_22157,12
doc_6769,12
doc_3200,36
doc_6450,2
doc_7952,60
doc_14627,60
doc_23354,60
doc_15805,24
doc_4436,10
doc_11358,30
doc_18390,12
doc_13669,12
doc_14646,72
doc_15707,60
doc_3776,72
doc_16375,30
doc_5597,30
doc_22487,60
doc_9298,144
doc_22431,18
doc_4175,96
doc_19092,24
doc_8738,108
doc_9217,2
doc_18328,22
doc_15582,108
doc_10144,72
doc_22467,16
doc_8544,18
doc_984,8
doc_8034,48
doc_5481,24
doc_14895,120
doc_10487,18
doc_4658,6
doc_6415,60
doc_15387,12
doc_3151,7
doc_18795,24
doc_15862,2
doc_9266,90
doc_5970,54
doc_14999,1
doc_11892,72
doc_15455,14
doc_17725,42
doc_23054,30
doc_1392,15
doc_19069,16
doc_7438,16
doc_18639,12
doc_8803,36
doc_20240,27
doc_372,12
doc_6147,60
doc_19058,6
doc_9776,60
doc_17797,60
doc_18098,72
doc_20409,14
doc_2213,12
doc_5604,24
doc_8882,24
doc_5418,66
doc_4939,132
doc_13435,36
doc_3159,30
doc_9159,60
doc_464,32
doc_616,5
doc_6381,36
doc_16763,12
doc_11299,4
doc_12996,18
doc_8182,30
doc_17720,48
doc_13512,30
doc_16575,18
doc_2717,15
doc_19006,24
doc_20717,24
doc_21707,12
doc_10004,1
doc_13640,66
doc_20829,34
doc_7390,24
doc_14357,3
doc_20848,78
doc_7770,24
doc_6222,5
doc_20215,48
doc_21734,12
doc_7038,48
doc_15475,4
doc_11647,18
doc_15898,12
doc_10571,111
doc_15512,96
doc_17976,66
doc_6359,18
doc_20477,72
doc_6692,51
doc_20800,84
doc_15882,16
doc_1031,10
doc_9165,78
doc_9489,108
doc_1578,36
doc_15860,72
doc_9948,60
doc_3794,60
doc_17552,30
doc_21434,18
doc_2918,7
doc_5587,60
doc_14606,66
doc_6327,5
doc_23239,48
doc_1516,5
doc_2372,108
doc_3433,3
doc_4240,60
doc_1391,84
doc_894,36
doc_17875,48
doc_21255,6
doc_14038,6
doc_19051,60
doc_15188,18
doc_2934,56
doc_22603,10
doc_10938,48
doc_21750,132
doc_22728,30
doc_1130,66
doc_732,24
doc_11111,3
doc_3085,72
doc_7298,54
doc_4589,72
doc_12497,216
doc_2796,7
doc_7602,24
doc_799,9
doc_17119,120
doc_179,21
doc_11470,18
doc_17559,78
doc_13799,13
doc_9831,51
doc_17175,7
doc_21266,144
doc_199,30
doc_14644,22
doc_16933,27
doc_12941,120
doc_16269,56
doc_11773,30
doc_21708,120
doc_19953,15
doc_17525,42
doc_13278,5
doc_21534,12
doc_15104,72
doc_7534,72
doc_17957,66
doc_15856,96
doc_67,78
doc_4713,60
doc_11453,10
doc_15690,16
doc_21247,54
doc_5034,17
doc_6916,36
doc_2573,216
doc_19634,3
doc_17007,96
doc_21948,72
doc_6223,60
doc_788,60
doc_3333,66
doc_23233,12
doc_6009,10
doc_8335,78
doc_16656,72
doc_20865,54
doc_13449,60
doc_20147,54
doc_1192,72
doc_12479,15
doc_516,48
doc_16863,30
doc_4477,2
doc_10233,60
doc_18230,60
doc_17418,18
doc_22273,30
doc_14623,84
doc_17899,60
doc_6192,108
doc_14176,72
doc_7238,54
doc_5754,24
doc_2069,156
doc_21996,18
doc_8237,6
doc_16253,3
doc_15906,66
doc_1463,36
doc_15208,51
doc_4577,36
doc_9857,3
doc_19465,108
doc_7350,30
doc_4819,12
doc_18559,12
doc_221,18
doc_12633,48
doc_18391,12
doc_4249,108
doc_17443,54
doc_6488,19
doc_7037,46
doc_9457,16
doc_12434,3
doc_5651,12
doc_17633,16
doc_21976,84
doc_22727,7
doc_18719,156
doc_2882,58
doc_18304,1
doc_902,108
doc_7165,5
doc_11595,12
doc_2182,24
doc_8489,3
doc_9714,6
doc_8220,36
doc_22329,12
doc_20403,60
doc_6773,44
doc_20374,3
doc_14437,111
doc_14679,54
doc_11441,108
doc_19050,240
doc_16173,48
doc_21130,7
doc_7258,102
doc_2581,15
doc_7967,84
doc_21051,180
doc_2157,24
doc_4341,72
doc_9563,60
doc_23510,5
doc_13744,3
doc_1074,7
doc_17066,4
doc_4531,16
doc_3160,72
doc_21223,72
doc_2988,12
doc_1883,14
doc_5975,18
doc_3730,30
doc_491,17
doc_1182,36
doc_1376,5
doc_5015,24
doc_16235,5
doc_17011,60
doc_4759,96
doc_10305,36
doc_6041,78
doc_2842,17
doc_4181,96
doc_4087,78
doc_21515,24
doc_2888,18
doc_8877,18
doc_12272,7
doc_6672,150
doc_14998,30
doc_9212,34
doc_17751,10
doc_21178,7
doc_12582,120
doc_23049,12
doc_5603,10
doc_22539,42
doc_13922,84
doc_5731,96
doc_14746,24
doc_5297,78
doc_12980,10
doc_20543,30
doc_19632,8
doc_17697,20
doc_10172,48
doc_10066,30
doc_11539,54
doc_7670,24
doc_6870,52
doc_22576,8
doc_12993,10
doc_10473,18
doc_9944,60
doc_9644,9
doc_14893,10
doc_12662,9
doc_23353,4
doc_6682,84
doc_5429,6
doc_9191,7
doc_3787,84
doc_1785,108
doc_7117,72
doc_16879,120
doc_4684,12
doc_10047,24
doc_23529,66
doc_2039,6
doc_9282,72
doc_19183,24
doc_12436,66
doc_22252,58
doc_7877,36
doc_3341,60
doc_21507,48
doc_5912,63
doc_21656,78
doc_18145,5
doc_8515,8
doc_2032,24
doc_17198,66
doc_7236,66
doc_12756,72
doc_15328,4
doc_13984,84
doc_1080,30
doc_15452,48
doc_20974,120
doc_17727,12
doc_19665,4
doc_5650,10
doc_15301,10
doc_19725,12
doc_14507,24
doc_3863,72
doc_2937,58
doc_3918,3
doc_1690,78
doc_14348,20
doc_306,72
doc_4057,3
doc_18934,84
doc_9838,66
doc_17616,51
doc_9707,78
doc_2314,10
doc_21292,18
doc_18463,24
doc_19660,24
doc_9031,48
doc_2063,12
doc_6471,48
doc_17401,18
doc_6478,18
doc_5453,7
doc_11280,108
doc_22058,36
doc_9907,132
doc_4271,12
doc_8532,12
doc_22317,9
doc_9096,15
doc_18925,14
doc_16973,16
doc_3366,10
doc_5516,18
doc_11782,5
doc_23616,42
doc_15311,48
doc_2396,18
doc_23555,20
doc_5507,30
doc_925,72
doc_8135,18
doc_12071,12
doc_17738,66
doc_11707,6
doc_8672,16
doc_3125,48
doc_7621,28
doc_6560,2
doc_18725,66
doc_9146,72
doc_12721,6
doc_9847,60
doc_20658,24
doc_22943,18
doc_9628,16
doc_5799,84
doc_5883,1
doc_9783,72
doc_11349,17
doc_17858,20
doc_6104,72
doc_6749,24
doc_13010,30
doc_9083,18
doc_23071,10
doc_20027,18
doc_15967,4
doc_20681,48
doc_5541,14
doc_422,4
doc_16082,180
doc_16556,18
doc_3957,84
doc_5607,36
doc_21168,60
doc_11381,4
doc_1726,60
doc_1185,24
doc_9975,15
doc_16789,84
doc_18480,48
doc_905,3
doc_8347,1
doc_17246,90
doc_7798,14
doc_6090,16
doc_2081,48
doc_7929,72
doc_13854,10
doc_22803,102
doc_7934,6
doc_10847,18
doc_12178,2
doc_9317,36
doc_20534,21
doc_9928,10
doc_7212,12
doc_6534,24
doc_5210,10
doc_2647,72
doc_10074,7
doc_16826,180
doc_10623,20
doc_20291,36
doc_23649,6
doc_1479,36
doc_693,16
doc_19997,30
doc_6366,24
doc_23368,60
doc_7371,32
doc_1302,84
doc_7838,24
doc_14878,48
doc_3716,15
doc_20423,72
doc_5038,30
doc_4400,17
doc_13841,36
doc_11295,60
doc_7355,120
doc_16123,12
doc_8751,66
doc_21951,10
doc_1437,78
doc_508,58
doc_16018,72
doc_5403,60
doc_5931,24
doc_22587,22
doc_8948,30
doc_23417,18
doc_12243,24
doc_17304,20
doc_4387,108
doc_12745,3
doc_10311,6
doc_17668,14
doc_20637,5
doc_8694,5
doc_17028,27
doc_1540,12
doc_9122,24
doc_1212,36
doc_15285,18
doc_20363,24
doc_2561,48
doc_13108,48
doc_13030,84
doc_11570,144
doc_12669,90
doc_391,18
doc_17849,20
doc_17577,120
doc_10065,198
doc_3591,24
doc_11351,54
doc_8436,10
doc_6720,24
doc_15541,5
doc_16891,48
doc_14694,23
doc_947,36
doc_15577,18
doc_14328,5
doc_21995,72
doc_18695,120
doc_2548,12
doc_18158,34
doc_13008,12
doc_273,66
doc_3619,144
doc_19885,90
doc_7009,4
doc_18971,78
doc_9270,24
doc_22180,18
doc_4634,16
doc_17131,54
doc_7708,60
doc_8983,72
doc_19161,72
doc_14313,14
doc_10763,24
doc_13946,16
doc_14343,24
doc_5600,8
doc_9291,12
doc_15990,4
doc_10356,42
doc_3638,120
doc_22224,102
doc_18297,180
doc_600,66
doc_1653,12
doc_22665,3
doc_8107,78
doc_1894,3
doc_7834,30
doc_22949,18
doc_19862,60
doc_263,120
doc_376,5
doc_1467,168
doc_12616,12
doc_13544,30
doc_16227,22
doc_5697,72
doc_17628,16
doc_19321,5
doc_21300,180
doc_19783,24
doc_942,126
doc_9664,6
doc_15883,42
doc_13354,18
doc_10906,5
doc_18187,84
doc_22260,8
doc_21183,66
doc_6579,30
doc_20370,3
doc_20833,8
doc_299,168
doc_22244,54
doc_17242,24
doc_7978,1
doc_11464,84
doc_2036,96
doc_10451,18
doc_10165,84
doc_10292,7
doc_17884,18
doc_13398,15
doc_23586,30
doc_14221,36
doc_8845,24
doc_6829,48
doc_7131,18
doc_20357,30
doc_7955,5
doc_16627,6
doc_21326,22
doc_13991,2
doc_3145,18
doc_18029,96
doc_14548,12
doc_7372,120
doc_21005,12
doc_5595,72
doc_19049,12
doc_14467,60
doc_20567,12
doc_19663,1
doc_2077,18
doc_4104,30
doc_7494,84
doc_5969,24
doc_15471,10
doc_23435,96
doc_17966,36
doc_6755,5
doc_2576,12
doc_14390,66
doc_16285,60
doc_4043,60
doc_17752,16
doc_12854,3
doc_4079,72
doc_14247,10
doc_7755,60
doc_14167,12
doc_9463,7
doc_15961,12
doc_4604,60
doc_14253,66
doc_1986,24
doc_7775,18
doc_9727,84
doc_16710,48
doc_16157,24
doc_15561,24
doc_10531,5
doc_12173,30
doc_20731,34
doc_4055,12
doc_21815,6
doc_5230,18
doc_12371,2
doc_13667,96
doc_7455,1
doc_1269,8
doc_865,54
doc_21346,72
doc_4943,72
doc_2254,20
doc_21054,36
doc_16756,60
doc_22738,20
doc_10349,48
doc_7941,18
doc_610,60
doc_4652,60
doc_21693,22
doc_15887,66
doc_5920,1
doc_14023,12
doc_7149,48
doc_13649,10
doc_10636,24
doc_22485,93
doc_20283,108
doc_5582,78
doc_21298,10
doc_5061,54
doc_22784,66
doc_9616,14
doc_8045,84
doc_17047,6
doc_8387,6
doc_14630,12
doc_19572,30
doc_9312,22
doc_2777,14
doc_13668,30
doc_19524,54
doc_19014,72
doc_23615,30
doc_7190,54
doc_13732,4
doc_5574,42
doc_6136,5
doc_10554,96
doc_5248,12
doc_3982,72
doc_11086,12
doc_16664,24
doc_13159,72
doc_2173,84
doc_22013,10
doc_8719,24
doc_7453,36
doc_15554,18
doc_5198,42
doc_17794,78
doc_13211,42
doc_11672,8
doc_21517,12
doc_15996,1
doc_22697,1
doc_22193,84
doc_3810,18
doc_19318,18
doc_10080,30
doc_12489,60
doc_18266,24
doc_5544,72
doc_15682,24
doc_11865,12
doc_15520,63
doc_10402,24
doc_18722,1
doc_18825,72
doc_17654,4
doc_8746,7
doc_1385,12
doc_20024,13
doc_9037,36
doc_13096,60
doc_298,84
doc_8636,15
doc_22247,4
doc_19043,1
doc_3868,90
doc_19017,33
doc_2078,33
doc_15030,6
doc_15676,3
doc_14210,36
doc_23295,2
doc_15217,10
doc_2538,84
doc_16579,18
doc_16396,18
doc_7363,2
doc_6637,78
doc_7499,24
doc_13483,84
doc_9010,39
doc_22531,36
doc_6554,60
doc_10771,16
doc_16132,48
doc_4655,12
doc_321,51
doc_7136,14
doc_17756,30
doc_11985,96
doc_2655,15
doc_12143,15
doc_13722,84
doc_887,24
doc_5003,96
doc_19947,18
doc_21732,84
doc_17311,48
doc_245,18
doc_14759,84
doc_8208,24
doc_16528,18
doc_5984,96
doc_2364,22
doc_16514,204
doc_1162,18
doc_18292,15
doc_288,4
doc_13651,30
doc_18774,60
doc_10069,18
doc_10681,15
doc_12451,72
doc_22386,24
doc_8682,10
doc_1171,60
doc_22116,10
doc_10375,15
doc_22722,24
doc_6793,15
doc_22412,10
doc_18244,14
doc_278,78
doc_19296,72
doc_15947,12
doc_19584,36
doc_3122,60
doc_8580,60
doc_17696,204
doc_17417,108
doc_8340,60
doc_3407,6
doc_15476,24
doc_13862,30
doc_21077,36
doc_13129,12
doc_932,180
doc_692,16
doc_19406,12
doc_6365,24
doc_18294,18
doc_9022,4
doc_10274,18
doc_23034,30
doc_16429,24
doc_9142,12
doc_7109,78
doc_8976,80
doc_4320,10
doc_2966,1
doc_3970,36
doc_4927,16
doc_19302,20
doc_14617,60
doc_13972,96
doc_3093,12
doc_12749,6
doc_18603,42
doc_15791,1
doc_12516,12
doc_3983,4
doc_1405,24
doc_6125,26
doc_1095,216
doc_17354,78
doc_15973,1
doc_2844,3
doc_4816,78
doc_16474,14
doc_5957,22
doc_21219,18
doc_19156,204
doc_13375,60
doc_21270,27
doc_18174,78
doc_23671,5
doc_18444,108
doc_13180,1
doc_12206,30
doc_18287,1
doc_14408,120
doc_4687,12
doc_4923,12
doc_15834,30
doc_6786,84
doc_5878,66
doc_9549,96
doc_16460,7
doc_2346,60
doc_8431,10
doc_4587,78
doc_20814,66
doc_14598,4
doc_23232,5
doc_19048,36
doc_8379,18
doc_21422,18
doc_17938,17
doc_21625,96
doc_6198,5
doc_13098,10
doc_14457,51
doc_15180,66
doc_6402,60
doc_5696,30
doc_2942,78
doc_7382,8
doc_21302,12
doc_18005,108
doc_13835,34
doc_5579,66
doc_10339,30
doc_9994,12
doc_7906,30
doc_19937,4
doc_19241,8
doc_1049,72
doc_6783,52
doc_12663,1
doc_19423,3
doc_1610,210
doc_2416,7
doc_2018,1
doc_2972,6
doc_12318,60
doc_14039,9
doc_13568,2
doc_2932,24
doc_15407,5
doc_21652,1
doc_16509,90
doc_17491,78
doc_13002,1
doc_1815,2
doc_14587,32
doc_14449,12
doc_22694,5
doc_11534,1
doc_2124,18
doc_13705,84
doc_20083,48
doc_23097,9
doc_18582,132
doc_17601,72
doc_7702,28
doc_20776,16
doc_17110,60
doc_18847,19
doc_9171,36
doc_809,36
doc_19076,24
doc_19971,8
doc_19818,24
doc_4907,2
doc_3723,42
doc_13123,28
doc_12735,36
doc_3963,60
doc_20902,17
doc_2672,22
doc_22710,24
doc_9418,7
doc_18149,3
doc_4553,24
doc_16992,120
doc_6010,84
doc_17832,10
doc_5738,36
doc_8480,12
doc_18438,72
doc_3165,12
doc_6764,18
doc_1658,12
doc_22723,12
doc_7550,36
doc_4267,78
doc_22113,60
doc_16807,48
doc_23206,66
doc_5317,36
doc_9674,12
doc_22254,5
doc_1002,66
doc_4199,16
doc_2419,60
doc_3576,8
doc_17346,4
doc_9773,84
doc_3559,60
doc_19070,72
doc_12459,96
doc_3855,24
doc_4888,10
doc_17142,20
doc_13059,60
doc_21657,12
doc_5314,16
doc_18669,10
doc_16224,12
doc_20109,18
doc_4525,75
doc_13700,10
doc_4828,12
doc_19071,120
doc_808,10
doc_3908,7
doc_14334,16
doc_19155,26
doc_7024,72
doc_1957,72
doc_10638,48
doc_9344,7
doc_15162,66
doc_11405,114
doc_21423,96
doc_2403,20
doc_5185,1
doc_17458,64
doc_14699,10
doc_22662,7
doc_21870,42
doc_10284,96
doc_12720,36
doc_8096,24
doc_9891,42
doc_20493,54
doc_18324,48
doc_17388,24
doc_15087,3
doc_20309,68
doc_7567,24
doc_11127,8
doc_14720,30
doc_22785,42
doc_5369,72
doc_6929,27
doc_9604,24
doc_19360,1
doc_8902,72
doc_19673,84
doc_11796,16
doc_17370,24
doc_11269,63
doc_7385,24
doc_19815,14
doc_20809,10
doc_22739,28
doc_22945,12
doc_9461,84
doc_2463,18
doc_20035,180
doc_16653,10
doc_12943,84
doc_11709,30
doc_16456,144
doc_9455,144
doc_23530,36
doc_6510,22
doc_590,36
doc_13137,16
doc_16550,14
doc_8849,24
doc_4625,22
doc_6846,12
doc_14344,72
doc_18413,18
doc_10851,120
doc_8870,24
doc_19691,90
doc_9425,96
doc_5455,1
doc_1450,36
doc_22664,72
doc_15850,48
doc_11455,9
doc_21456,3
doc_17281,32
doc_9804,15
doc_1588,78
doc_6687,8
doc_13559,60
doc_18104,30
doc_8807,120
doc_3962,12
doc_8924,1
doc_6079,10
doc_17275,16
doc_10957,84
doc_22502,72
doc_4007,10
doc_4940,12
doc_21149,18
doc_18396,144
doc_5899,18
doc_14366,12
doc_20604,6
doc_14012,36
doc_16969,60
doc_11461,60
doc_13158,60
doc_1261,8
doc_14392,12
doc_311,72
doc_1717,60
doc_2053,11
doc_4669,60
doc_4299,7
doc_3784,5
doc_1009,51
doc_7348,15
doc_10378,24
doc_20683,5
doc_9879,24
doc_13160,30
doc_2774,24
doc_13027,72
doc_12949,18
doc_16475,144
doc_1988,7
doc_20186,12
doc_7280,18
doc_2673,30
